Soil_Quality,Vibration_Intensity,Acceleration,Inclination,Warning_Signal
0.9464124980266542,2.832070839031796,2.199040646290656,33.79563652461877,0
0.7253562681148847,4.6777687814683455,4.69243253725518,43.18585501986895,1
0.8057142151311671,3.6783141073120404,5.839070799903757,5.327150624574284,0
0.90492402381999,2.808747918557439,4.8427526833771,24.080156977983087,1
1.4805913640190864,3.5583367133465447,2.9147636746096417,29.247788928766113,0
1.3954332150460798,1.7253021000148636,6.95924508428516,18.456098400520997,0
0.9928079049414874,2.3677845426554924,1.759723574125578,36.38656142260521,1
1.3651606819084547,2.29525404407212,0.8834504371049399,39.67823731936338,2
0.7392074655271129,4.154687166901214,2.0599477326090567,24.156218441455223,0
1.027056956563877,1.6629825058100511,8.756955996101217,20.23756375117752,0
1.2826858444595608,2.8108443712596465,1.9926689319904798,33.01671421487396,0
0.6679466077636198,2.200264018719699,4.504694640380979,5.376393053747187,0
1.0203868880127613,4.718868588809455,2.4436140914094433,27.12961038295847,0
0.849785064523177,4.286982792320134,9.009788330153432,11.154252045716722,1
1.276038909046466,4.663248688408188,7.874729205925903,42.96025918799348,1
1.3598556627367038,2.2478886519307295,3.700794888333403,26.406379647702032,0
0.6345217491936944,2.045447589417967,7.94116627125347,39.89197591550014,1
1.2994553747543274,1.4379283257143847,9.562087635767508,13.034392855285764,1
1.147437088700926,1.2670231498343525,5.784274953078411,23.19849306502585,1
1.498653726465697,2.2719918139496142,2.142563723038607,9.910219541194932,1
0.86258304472887,0.915683401589074,3.419182302198731,35.12009916124698,0
0.9365282331552595,4.981184803018305,5.1136836348438175,21.39863638020732,0
1.0431419869781045,0.9544703414681383,5.743878679491661,6.41438610025581,1
1.294812288889567,3.782474849148003,8.003754149049932,7.8576895850335795,0
0.9779194824687586,4.186074469553907,4.61291432767432,34.98755180560895,1
0.6885319597911667,4.799812724513248,0.42747903377587126,3.9917632638492755,1
1.3311573038036548,1.5769177229127125,0.6357998845977464,21.548924004041552,0
0.717498187126949,4.395668422774649,8.902354462467509,11.759440148686625,0
0.6357626425359728,1.5236940060806539,6.167358020987943,41.598784793669196,1
0.9073947879220647,2.5730541464287717,7.875820921969349,10.517222311036049,0
1.0743386517167588,2.931466690014976,6.717102345085066,7.563261434626384,0
1.329655721487688,2.6066915156908346,8.841320881367992,20.29117743283006,0
0.6650022161044129,0.8879422045001464,0.17732183429505957,30.265529978590905,1
0.6169191435265311,4.947795474525021,4.456179731854327,31.04242206483703,0
1.461708008303983,0.9401731543958817,1.3143243453362472,29.06407263565814,1
1.275133701988948,0.4208603555741891,4.894717027499806,14.398268048516913,0
0.9170814364658872,0.12123429769855866,8.847154659208138,1.174088622652204,1
1.2396693558969845,3.762715698784054,3.925157238620084,29.597433278207816,0
0.6564358067913371,0.34920678260943594,1.1006654956990671,40.529085730823205,1
0.5844339600037904,1.1990560657941334,2.1856641346709935,14.294273559797052,0
0.8886413210666391,2.6628525723813583,4.960270709319897,6.82399550048591,1
1.3223302581819247,1.1758226042096616,6.363036655737517,13.55139851493198,0
0.7282939314250102,4.1623593183739365,0.010330965844923858,24.992625557903587,1
0.6189606574392172,2.4335929930620734,3.8007772447942316,34.55133047592102,0
1.077454365953213,4.458951677230982,6.339762621638875,30.627149819071388,0
1.4620384089755551,4.449511381106481,6.3739485971152625,25.414864987689786,1
0.7593590237962761,2.409221292102049,5.995653430948692,39.485656290734376,0
1.0420103542517123,1.1620595004181251,0.16961396723970545,34.57698973901841,0
1.238916004134748,1.8883643829680816,8.17878063900479,9.004690407883377,2
0.851438348863526,4.438169330031759,7.361154740789168,33.04670237393335,0
0.8363408466571344,4.139939548228531,2.3513203014827844,11.7235940928198,0
1.1640545990647833,1.2714043270467748,4.471496749016866,44.39113055236368,0
0.9493806874746699,2.515063388444778,9.208576806369546,12.718551994079215,0
1.4212457830811345,3.7001802891052002,5.97876384135508,3.1539471663591567,2
0.6450712335489044,1.6090010969938853,7.294681739437208,28.58172696825523,0
0.882954128927139,3.543730186170849,7.144513737806884,28.156907950162374,1
0.5295839730222283,0.5709681255294611,5.46511813320275,34.18882361981004,0
0.6928835029288997,2.699484736321397,5.087337793764354,36.373684726121986,1
0.924614355805791,2.0374876930858794,9.11953861102123,43.80170517308772,1
0.8693526118428632,0.4036280468901262,4.894941048031575,34.3500633714696,1
0.8280066456662265,4.201229711848957,1.297473702198698,38.41717707260287,1
0.5340462931777923,1.4966024894496721,6.11543962682933,42.149095519530775,1
1.0846066616204242,1.034492506143749,3.4727451487110685,11.595798957686313,0
1.3892374465091049,2.925124241358414,0.449976716085939,8.373625746385216,1
0.785308045848458,4.452452302252403,3.387899058939314,24.737467002269014,0
0.8020307584764224,4.147072920188607,9.470640243441052,16.31038202519358,1
1.1752301964548089,0.7191295449638726,7.024801873669882,1.8374414725945503,0
1.2744145900234571,2.13087486582575,4.42416957404839,36.738037556032,1
1.4228365858245158,4.754048118449136,8.748002339572766,10.096743111065571,0
0.817736800575698,1.0026875891946847,4.060937181279385,20.285945498883024,0
0.8283386529189022,2.7464345104175756,7.029835684025823,34.77454301767822,0
1.0813858900014226,0.12887903786607555,9.207349479904245,26.179949484163195,0
0.7566036526419677,0.5649188217268211,0.35350323529679695,44.0796051041871,0
0.7140513828750128,1.4156951268702287,8.548089150740536,37.67999855964358,0
0.8520132545118041,1.2798126876015405,2.8514342278545985,37.61566276941167,0
0.7016712868454025,2.838447280537438,5.000798528046053,35.865178922989756,0
0.6524006865731671,1.0747153686325006,5.991944105751071,33.69553010013684,0
1.2681290203128452,3.1483728530776145,3.9636134383084936,26.211535246607692,2
1.3235806390984022,4.389735717306336,4.4400017587740646,34.82607141776622,0
1.4852744024877682,4.097358883131426,2.782719900276986,27.28135766770112,0
0.8367562044237711,3.6451424478038073,7.721519547728571,19.38384922861297,0
1.3427611935511146,0.6387482249760841,1.9747297439935536,23.71629289658568,0
0.5703087167430363,1.2786425038982636,5.464387646278045,24.472590599404416,0
0.999861609250761,1.7293135479433666,4.23448839000852,44.32773986727603,0
0.6095315420082654,3.335779419149415,5.711453461132569,21.856019277102163,0
0.7547691276099064,1.577613275407032,5.3810013469351965,34.587672651451214,0
0.6781241736135946,0.2162590585569502,3.60254023696021,26.765765600433035,0
0.948267119058871,3.892527681564676,5.735440813703852,21.23501809894592,1
0.9238067223707972,4.4914830672209005,3.1044309919400472,39.78449190061259,0
0.9261365071841352,3.508113489139671,3.340326723740099,29.70583776355889,0
0.7203602332990798,1.7371445593939243,4.989607590168445,37.9575830859387,1
1.3242229153783587,3.2656209263398988,4.174037004707512,41.137232466255114,0
0.6613183026779266,3.615559809834789,7.958405009140892,31.46150784718657,0
1.265093981114084,0.8810620679460597,6.79418363201037,8.99657909464172,0
1.4024646609600393,4.21878969997121,0.8107822944467574,38.509965091247516,0
0.8473110137724488,3.7295237362739737,0.27592484758379854,4.272981144022646,1
1.1841885251450655,2.656883145850284,4.6586837836991295,5.491836318973361,1
1.2648233255120707,0.7418998324420185,3.8071388363152336,19.44999821584228,0
0.8599107632419931,4.13903788397993,1.6209910059947128,2.3013604687952594,2
0.962981211040094,1.8227694312663265,1.9425585722024588,2.176768019119708,1
0.5173374721386867,0.9830560432847956,0.8377785826047551,44.64457853070894,1
0.711708292802641,4.961257252515003,0.06293870207636872,31.666962117821697,1
1.0255103339807334,3.091207912780478,6.1141896765771335,35.04748365014118,0
0.7367689664998194,3.984613478361411,1.7154348328642435,38.997375781984786,0
0.7579579100422476,0.7692573712487892,9.66795430497105,1.7438617233004539,0
0.8586225737083443,3.130221004171178,3.4107903674411424,19.16839612667683,0
1.1472875596505812,3.6969172181726644,1.8372992854590817,38.384766161278534,0
1.0328421133558832,1.4523593885499766,2.183099434939083,33.9526311465411,0
0.6249964462590211,0.8333320092473326,6.389422396114186,5.510988084761107,2
0.97245353549922,3.811267146794039,4.26792149355975,42.23261536549571,1
0.6472206236277865,1.4294037775995125,0.17549755333215084,37.560999249995696,0
0.9309368519965687,2.987073005161198,0.8594554150920904,17.97412488668589,1
1.3969117110587241,3.9176378402791756,3.1989999634894817,42.083100499001645,0
1.0084166134363488,0.6910175990248716,1.3066504532836751,36.3577652276408,0
1.499869052560262,2.6968264023324675,0.3058567442763419,6.395961434306157,0
0.8826853439597236,3.8465283815007245,8.737012977803502,17.012828323522506,1
0.6711132252198626,0.8255505646288743,6.211158392719937,17.393753838200727,1
1.3648711265474147,0.3929777403748458,3.695750722527708,42.12637515063368,0
0.6874732476213691,1.744465596199936,9.696233911682432,20.971235771643503,1
1.0592827983538293,4.177260942177824,9.759782667024968,22.913911610404636,0
0.9178824587601874,1.1940796072632682,6.95042500307972,7.326542674672896,1
1.4451158560447217,1.375256095780777,5.247494154120306,11.942798029233781,1
1.4199425511249644,0.3682637952967186,5.98116748311135,12.61752029343308,1
1.153648324704056,1.3620873490815584,5.921363965791498,37.84333482859184,1
1.3649509210530248,2.7465096964547198,2.5696073124283214,17.9984653037713,1
0.7259242376382,4.081627404297451,5.478740702730189,16.5929408915096,0
0.972493497595472,0.9808648548366368,1.0698379650175152,25.12061202210435,0
1.463621892454476,1.5091629764093115,0.7093337954006967,11.530033393028454,0
0.8776908733087968,1.454348231675876,2.891855602730502,1.979020777148632,0
1.1396019325486542,2.9010872470115605,2.6961914604227104,24.612151643425214,0
0.7605664693661525,2.7580554090758276,7.718304878787845,16.96226364519672,1
1.0722860417367033,1.9149128005146971,0.6507880827788338,20.948240847044197,0
0.9290319769759858,4.463428735420321,0.41961374545321056,29.784713365176234,0
0.5534710632679344,3.826440859916456,4.17212193134988,39.195796433038474,0
1.2203578775052861,2.657244721776459,6.930904600871067,14.636891931661454,0
0.7016048844113182,3.0401975883009467,9.500282072767599,39.57700727213159,0
1.1095280881453151,1.5560744964359192,2.891076899578151,28.5450719972603,0
1.1296610201590767,4.876562670664677,0.4239342281158071,42.26255207021752,0
1.2387701610968693,1.5521219250870875,8.06203718982964,25.064747820796992,0
0.9844084190552791,3.1909301783220743,6.210060911553107,33.966453692496835,0
1.325609602005672,4.158109344946702,8.231599898097024,1.7256399821937796,0
0.8953876784076054,4.908756580848362,0.570232293271612,2.60787924913166,1
0.8777285056162949,3.756137445178566,2.016585807945232,3.886509946790173,0
0.9427689342806431,0.3610705509390567,8.851776074538055,39.02053757032721,0
1.3751233567289973,1.0562334371703197,8.338088747500915,7.617353550931167,0
1.2294246249714023,3.194418147269841,4.414273281205028,8.767343293487567,1
1.1234921941034015,0.9077824905594423,8.501551795629954,2.8121526230872003,0
1.203180837482422,2.8190318947150157,7.171589779895059,38.90262374701792,0
1.26149081798162,3.6357242834649792,7.947565462982336,3.890666691828668,0
1.1338874695343084,3.7524416321928196,2.328720279218192,30.54442084197954,0
0.9659025972617301,2.378371089541718,2.6332867222415524,16.088179526061406,0
0.7259369135318018,0.5210836521615091,7.5610632341511215,13.045665765413643,0
1.4240948103366828,2.0417768700167866,8.378747519276748,36.9301486549252,0
1.2208830050459423,1.31095779180426,7.697521960949906,16.16275704109192,0
0.7433700085123869,4.226254564767906,1.902061345701459,1.237543758193647,0
1.3850637123999245,4.64417427080596,9.0307885374974,9.155795499428084,1
1.2318359772310088,4.497201407202334,9.563506593302629,19.09954033625517,0
1.1087809220677751,2.388599709045655,0.5498661167729026,4.862676546893735,0
0.9240071340713264,1.6619217824041392,8.71626522916792,4.743791081475249,1
0.9801206054340145,4.105308882856327,7.449177111604572,9.405257697767414,0
0.981567305800983,2.392282668836356,1.8879536813016098,24.316735795076454,0
1.0844795822292768,3.7532275913880153,2.041137406024684,31.880825821898902,0
0.8543934746775447,1.6832424840762858,2.3979844815096953,29.776094163644405,0
0.92757764987068,4.539277684435282,0.42570388686719046,0.1853804870065695,0
0.8475854392664999,4.677495995556474,3.058878072168647,20.15800168696926,0
1.4724623444988494,1.1669465093985285,7.941217300499667,19.681230494197635,0
0.97681771077577,2.7289484542000166,2.0923994936375423,10.08720387375838,0
1.2463663390324204,3.4709314595613754,2.2890727563161763,26.80113328862637,1
0.9295763543303753,1.3966426520211102,7.118090008028266,11.597727046682937,0
1.3465070860331885,0.9477371545398805,7.173713969944917,44.51513668620276,0
0.8183495541242357,1.177491134778154,3.936132708508922,31.257842543097986,1
0.7902827142526663,4.205060480714607,8.235268546534812,41.26085432989758,0
0.5419196049232923,1.6510724133992978,3.5841967304544267,2.651303772248032,1
0.968093971414723,2.550457859835244,2.1915038593961267,17.136931067099784,0
1.2535798414375876,0.1924976964830363,2.359794590212148,3.728197500624582,0
0.7560550020418021,1.3128058049472342,2.4871194438057453,28.46546959472926,0
0.8457809482990858,2.6672758386328823,1.6807541206940781,6.680403997565653,0
0.6903392130235684,1.8002029549391054,1.0964093131605726,12.846896388389943,0
0.6056242737219356,4.410277343041892,1.432030429858724,22.79384627812446,1
1.3806393701118744,2.740138018783714,2.2427705704091454,42.6599782312411,1
1.0689977265167392,3.7271284647706344,7.52974205159619,42.32928319611464,2
1.3758606372527515,3.119374557934553,1.3616833923689784,21.85213367163155,0
0.5219930810344278,4.867649823796592,4.380098025334481,17.517424472604766,0
0.5084380791211843,2.411470775537719,1.4283519800787086,15.206352067310773,0
1.0665402166052231,1.3541640895167675,4.051737785170681,43.176593934630375,0
1.0115474377906972,0.6462231738622869,1.482879270260099,33.50977536754171,0
0.8343386719291697,4.767761329837606,3.122707427718861,25.059682147580745,0
0.8874449364129255,0.41150532702949716,1.006211343714767,4.161293750340473,1
0.5266314378483189,1.9064393259185475,7.607889424207113,6.693800340521533,1
1.2745409137393167,0.38521445660605147,0.4708812941706782,38.52950146051869,1
0.9133352646872316,2.5282241366311315,8.87069017670344,43.31072489205951,0
1.230840688833306,0.5943852534916828,7.4354240034608265,36.432215892425624,0
1.4372540551225839,0.9618879598820124,5.2701598171142985,19.34389953924009,1
0.5089252284595303,3.710730538603199,2.436028428243176,10.868315133132045,0
1.237855973619804,0.43299840125450584,0.8924581589547962,6.085052834689384,0
1.379931233771615,3.250303419740666,7.976597371940733,6.7545715896257725,0
1.3590429396903112,4.654645415294562,5.7083927849317195,16.504904150868676,0
1.4177340623333352,4.183981460740373,4.226231685839704,33.49069269886237,2
0.6748508570079262,2.7868094815529796,4.862870436643164,32.35561629798746,1
0.5908750558340103,0.20403705791008642,4.0512567036144045,19.978716361841418,1
0.5056084968998408,4.760959860131469,4.443958872199868,16.90323749663555,0
1.0656673142942024,1.102657582807348,1.811055748542835,17.67117165141959,0
1.326031631032523,3.963232054290362,6.623393931514267,36.08325538899677,0
1.2177546654553715,1.5983276608830612,2.590046409488412,6.2936583411293965,1
1.2565400817492156,2.3679747931456268,3.15163086672375,6.097296936635565,1
0.7784694685919553,2.130543181021094,4.7998495452941725,4.714983326273834,0
1.3995371454824919,4.074601845033606,9.65916767570159,41.155022682959824,0
1.3491906776443137,1.5887379326358595,4.4012715379236775,2.880936444704058,1
0.5781617345709202,0.9204155134985539,1.6682618207575477,30.725929227525302,0
1.3525311108709472,0.11426069225758184,6.480954080298919,21.620344183232948,0
1.323774172695775,0.390193028427252,2.0263036378825046,5.637507187916419,0
0.9907913405985578,3.0160880545798667,8.690603228214936,19.781790787697524,0
1.1917254967098159,4.659061046240682,7.120082237849069,12.972172067538978,0
0.6880237639030546,1.8705168946023054,0.6098883780253783,20.430452692469757,0
1.3461121278750778,1.92784865124106,2.713580412600685,40.32340728650449,2
1.3202578097937154,1.9053869548235134,2.943450371031557,8.790674220414534,0
1.3951905912205058,3.689229314196867,8.494245332206663,13.188138202819605,0
0.5231705640791501,4.307966684861967,8.073526092131756,37.0109341786442,1
1.3416943120208837,1.2266587856838298,8.463647881295346,27.57120000398488,0
0.6063198539165369,1.7878759441159113,9.779535199510605,7.836313472224984,0
0.7291726793213634,1.286135580908443,5.516501248222761,41.79509592338769,1
0.5463641058007456,3.684122012735427,0.6322004436664698,21.961979954873453,1
0.6348408959944633,1.590890789253115,5.167554718295596,42.55832547957907,0
1.1144060507909601,1.82675029488252,5.052312395278555,0.820271392705485,0
0.6678736678329716,4.880601156520051,4.705275540973538,18.783267187179472,0
1.3248278860012812,2.972445433689536,0.10635465387761621,19.42913169347028,2
0.8195688718782884,2.4128596447676047,1.383658226730826,14.125653447504146,1
0.9548785446304688,1.3571027210377857,1.9951061649492143,11.79701022848401,1
1.3559013073155723,1.8878623238296022,8.574442200723245,9.436764967404708,0
0.901040620314605,1.023367465532932,1.2052235199154866,27.00432193996771,0
1.0283274294257079,1.0904240820570117,4.2954081130863395,42.353228556070334,0
0.5322058311396112,4.498181351592552,5.864311013993791,33.23122895127433,0
0.8645060186091821,4.6105123400819386,2.4049151196356062,12.278224673367426,0
0.8728149752658215,4.50556249766409,2.714857135135731,25.5548350787714,0
1.3212722881452341,2.083812721320148,7.227417040098968,31.08822170043764,0
0.5994710021694598,2.959425143510619,7.902994974348669,22.58460668532181,1
0.6215809903423426,3.040361284832241,6.9152449160795815,26.646281748686405,0
1.2243426124342132,2.575120742835257,9.32805833521706,26.349196554721974,1
1.2524362308206536,1.687999560727203,2.796971125176858,31.441330338373316,0
1.0226895192882783,1.7739083668505382,9.79744095142558,19.586663406168928,0
0.8467408512877918,4.835810313254417,0.5913622903260429,32.63116616791709,0
1.0835097234133362,4.1486392833852,2.677029163908803,39.630549132094984,2
1.203134735052192,2.949106729614441,5.0388218085212,12.759180901915816,0
0.6399852833852165,0.5463549405236113,3.402628440391245,13.727346768585717,0
0.9736074297156104,2.269706262196878,1.3573509165345756,16.88656444767504,0
1.2319718016232586,2.1896208136615347,7.627064023185211,9.091846352936368,1
0.7616857507694743,2.5553475203785116,2.567964924778392,43.45949262159632,0
1.0168921672284295,1.8291124928116531,6.237174372600898,22.07703863415525,2
0.9151184531384094,4.129913259177104,6.898958889143457,13.818920760732626,0
0.6045241283966482,2.600763918047047,1.2565061349075013,26.945572575693063,0
1.2957793621054394,4.552914091345498,0.5089537099418654,34.82752588997213,0
0.5935277633368227,4.722810015079207,9.548472768792385,14.7067697516489,1
1.046245235305029,2.220113174671948,7.699596831979873,7.934868939623714,0
0.537425056432669,1.3268334696571118,3.72691577917305,42.84717078721143,0
0.8013448254782883,3.98254554255578,7.093925405637989,44.77124030569321,0
0.5031365484225598,4.409975844383311,7.2902520341175805,12.495676015422843,1
1.4583066563258655,0.8607749201187531,7.684289523677091,21.687435976866244,1
0.8328211624839569,2.729544959000194,7.972084862485719,1.239397747120388,2
1.4758105375747,0.16772801279865457,4.554310459902962,36.60626377442163,0
0.9799157782950527,1.3625438107859256,3.411499548540885,1.717015090411103,1
1.407345100475041,4.281187912017812,3.70778990279449,34.58373551213061,1
0.6876095892931877,3.042829329457226,4.492123746970634,12.480127024515376,0
0.5461234866074092,2.3773210523435,3.0495557644144733,42.08308668217648,0
0.6780371981600268,2.0272436091813986,1.9275535552612038,11.227759748187147,0
1.1048469155951337,0.41745085950393757,7.406695216376796,44.95982026585618,0
1.464466979084329,2.6389434730273194,8.648215592175507,6.2018456751549405,1
0.5404057115689633,4.6114260034571215,8.585135150626563,40.41638090102947,0
1.1534641555887966,3.260267458046624,2.9320286129520343,7.299771460580058,1
0.6034158131530158,1.8899199863292044,1.2645945803253016,37.15196918022876,2
1.038872369953254,3.6120991769530795,4.550520414312373,13.207066875378631,0
1.1502278259790515,3.044466073080517,2.166715704354287,20.016473697233206,0
1.0590234397826732,2.003802510502843,4.4995797579792605,23.516081598843144,0
1.0465882164071987,1.20679625970582,5.665192636483804,40.54341639791077,0
1.3237341136443226,1.8940383546052812,8.065848765924422,7.594923416879321,0
0.9490234420430607,3.010898321158645,7.7689271493487375,42.57557924880196,2
0.5606955442600219,3.167489709876387,0.17220629191736136,9.63770536122326,0
1.0121784314033537,2.2548117423352307,0.7597151199027942,29.422274503743466,1
0.9991869201897161,2.490118493031473,9.527610887088674,31.954010097046613,0
1.3293641605669269,4.984329248764651,3.093794781923862,37.05094576261398,0
1.4422006061250483,3.7025996816219497,8.626909775709002,43.996667132576164,1
1.4159898729868183,1.8745250998050345,1.9972642401006167,2.689324880418982,0
1.361583739092398,2.8515119838352847,8.37605583723066,35.11753448317744,0
0.9283605171618051,4.571809252519993,0.6313535542770198,17.12031509170949,2
0.7024066138148095,2.0211396184462536,1.504733133840424,31.619588966477608,0
0.6738386369973396,3.1234001735693115,7.944693692183605,12.445453590591292,0
1.2735892258831232,0.6249072687632622,8.605843707188948,42.48025985520691,2
1.4527732157487137,3.4188706228645325,4.886556169629348,33.753680296169,1
1.2584429751458832,2.6013254579824374,1.8897696021904216,18.524541596240073,1
1.2925269036762617,3.1837799636905366,7.021064470203101,43.43252293355417,0
1.4644943173309142,0.3628215919116915,1.1471880047843337,35.34670303425504,0
1.4356324396587568,0.574982484452043,6.5341314582484955,32.19542534136017,1
0.6177520742434165,2.310079585974695,6.176696896242976,37.22139866267913,0
1.3657303261766975,1.2512253417245358,4.608906010149148,29.248429106797953,0
1.4023944481037085,3.361701871373221,6.063733168840353,21.36095856882125,1
0.6057589537642286,1.1127998698235182,6.571236695512547,12.855743108186298,0
1.384130327682421,0.9972061661246638,5.575184154827747,4.739097216972908,0
1.2037503589753604,3.593839135387644,0.8758638435903467,18.33397599543081,1
1.2197854378048838,0.5177742016155146,0.6704550552914587,21.192993428042268,0
1.463401967788816,0.932360434891876,9.667266613440189,42.46099019423909,0
0.8791884629552946,0.6721206476297666,8.026147491240339,27.90334036260555,0
1.2471861009869505,1.938537053113844,3.737059494543438,2.2503527364627707,0
1.231658541882994,0.5596509598861102,7.473711085607621,1.054782334244602,2
1.2653976227126411,3.1539598851623096,0.00025717120585013744,37.88354998482928,0
1.0117727553076836,4.686332777967876,4.874974231492926,26.655073705099834,0
1.0259063121701364,1.5352268021061197,0.006298635262855634,25.34410643472031,0
1.365028019993849,0.2823083703807837,4.4947153917729095,16.056908063739733,1
0.7174402704377482,3.2361927294438457,7.220931704412902,32.31246572917553,0
1.1172380096787586,1.7351156780685137,5.286571567139193,37.4892162352823,1
1.0149630233392415,2.692754168964852,3.0863595719405965,40.3533858810594,1
0.9147592997638789,0.5097422999832457,7.655644571639667,19.97932540207211,0
1.3902997299254118,1.938414849548928,7.413076769385196,3.7475360660741277,2
0.5463364779317488,4.3095439134998665,7.944301724622255,39.057583930746574,1
0.8571206720396554,1.5641926508724957,5.82609897126105,30.734634399851146,2
1.2284822743300863,3.319482763003688,7.203300373765307,32.23714173203316,0
0.9526240014408589,3.724867918668546,8.077002477166952,42.46528240917268,0
1.2887629764039263,1.5050388955186764,3.977718672600831,10.33210340383735,0
0.9933710091548885,3.823103505672878,4.746907667849374,36.45393640594545,0
0.6487972842682362,2.6787675191415983,6.143290931570348,19.459055448907122,1
1.137190339253653,1.7330691689889468,4.765743640366798,42.22126388499422,0
0.8350690663332407,1.1997593007400977,1.0842234244435585,14.734213767051488,0
0.6600539681724618,1.3779195808127183,9.747525931917794,25.94749525415072,0
1.1137186197705757,1.4701613310872879,8.699793087294866,29.911012384863955,1
1.3454771518721382,1.888883163246851,8.048425006339635,1.8209824451153684,1
0.9348413287294843,4.087431106858569,8.88031281439472,28.97554807150896,0
0.8015433600126172,3.6736852796769606,2.443561055996084,31.205965119393753,0
1.4564507546574088,4.424498317100651,7.735232275855605,37.28404595555734,2
1.1905138043158507,0.842701870455525,2.6555349780245203,14.721513730566883,1
0.8811501695237018,3.1246946869515693,8.683209399156349,32.379714289081356,0
0.7994334002599752,1.7041124271077843,1.600195581504535,36.95495581251169,0
0.6407976135309253,4.4292579345688505,9.167494209900605,36.91204849476341,0
0.9640408777192662,1.6630893056349625,4.440548317397948,10.79120546771129,1
0.8355561124219759,4.0382326969521865,3.134903272872721,42.96480268264197,0
1.4955008877041918,4.804612787860224,8.971553047242894,32.75195098976978,0
0.9161863889684445,4.491881777545808,7.991846472036718,31.172649193388313,0
0.6683167578138053,4.619648641714967,6.999404562423555,36.52921535029673,0
0.7815009575040712,3.282657847380551,4.839354327950543,35.320081695574686,0
0.5049391914510494,2.070792297369606,3.1493497721337644,9.518720407091296,2
1.0594255925712468,1.7747814388740832,1.5054402797037048,27.24152720187068,0
1.3906752360413228,0.7834628294424648,9.504156193441988,36.73925143520829,1
1.092366854000303,0.9702100249671869,4.5556098487264345,30.192217600660168,1
0.584538786492473,0.8216095499751891,8.43468843332578,26.087907067574026,0
1.2750992614526413,1.7080491554233956,4.744546999358023,12.355923666229351,0
0.6696341334057171,2.7665143511621806,5.457375291120925,35.02167073676385,0
0.7738223167304908,4.093002048543485,4.577343920636298,2.4232521932198487,0
0.7021703352288025,1.3840734164176423,9.320710368480384,30.951267189006828,1
1.445042698792677,1.4610265204423387,1.983589976407766,34.674724806702905,0
1.0033499351266608,2.209699889391247,0.38681579689474205,41.708994692225595,1
1.235864534264184,0.1705120447731219,5.697090535213429,33.24087401985448,0
1.301024889685345,0.8746397976782478,2.812585074381325,23.591813865398137,0
1.0248424452906302,3.667823133644255,3.208472971620565,8.847273221151667,0
1.1611900879465447,1.7376072828154439,9.25392278248011,17.928509490146617,0
0.786470849339949,0.8341972675963478,8.920751239365904,4.2619430519314925,2
1.4770011040667437,4.294692862237727,0.7120526531222138,19.862129357026166,1
0.6647091399570026,3.3833628104190367,9.657903205446534,6.659682394179078,0
0.5653259148911673,1.4410314877591555,2.7262080021210804,6.869187879912749,0
0.8397918517414875,4.611318657602821,0.8197385637506921,8.821069725745721,0
